flight_id,airline_code,flight_type,aircraft_type,arrival_airport,departure_airport,gate_type,scheduled_arrival_time,scheduled_departure_time,planned_turnaround_minutes,actual_on_block_time,unloading_start_delay_minutes,unloading_duration_minutes,loading_duration_minutes,fueling_duration_minutes,cleaning_duration_minutes,catering_duration_minutes,security_check_duration_minutes,cargo_weight_kg,cargo_volume_cbm,number_of_uld_containers,special_cargo_flag,hazardous_goods_flag,assigned_ground_crew_count,available_ground_crew_count,average_crew_experience_years,crew_utilization_percent,airport_congestion_index,gate_occupancy_percent,equipment_availability_percent,simultaneous_flights_at_terminal,weather_condition,visibility_km,wind_speed_kmh,weather_severity_score,maintenance_required_flag,maintenance_delay_minutes,aircraft_avg_turnaround_minutes,gate_avg_turnaround_minutes,airline_avg_turnaround_minutes,actual_turnaround_minutes,actual_off_block_time,turnaround_delay_minutes
FL006354,Vistara,International,B737,DXB,FRA,Contact,2024-11-19 08:45,2024-11-19 09:49,64,2024-11-19 08:51,1,17,22,28,7,12,12,8152,9.6,1,0,0,10,10,5.6,87.7,6,47.7,99.5,11,Cloudy,12.2,14.8,0.4,0,0,42.4,69.6,56.5,105,2024-11-19 10:36,41
FL006355,Lufthansa,Domestic,A330,BLR,MAA,Contact,2024-07-29 05:45,2024-07-29 07:10,85,2024-07-29 06:19,0,35,35,55,26,16,8,18302,21.6,3,1,0,18,16,5.9,96.5,5,39.5,99.1,12,Cloudy,28.4,16.6,0.2,1,11,79.9,71.9,61.9,168,2024-07-29 09:07,83
FL006356,United,International,A320,BLR,SIN,Contact,2024-12-14 09:15,2024-12-14 10:21,66,2024-12-14 09:29,2,15,14,20,18,24,12,7365,7.8,1,0,0,10,8,9.1,100.0,6,47.0,99.1,10,Clear,14.1,6.1,0.8,0,0,47.8,71.0,38.2,95,2024-12-14 11:04,29
FL006357,Vistara,Domestic,A320,HYD,CCU,Remote,2024-05-20 12:00,2024-05-20 12:53,53,2024-05-20 12:12,2,23,20,15,19,17,8,8925,7.6,1,1,0,9,9,5.0,90.1,10,79.6,95.3,24,Cloudy,21.6,17.9,0.7,0,0,42.5,70.3,89.4,109,2024-05-20 14:01,56
FL006358,SpiceJet,International,A320,MAA,ORD,Contact,2024-06-22 05:30,2024-06-22 06:31,61,2024-06-22 05:47,0,21,25,17,13,10,18,8325,8.3,1,0,0,11,11,4.5,86.7,10,90.6,90.2,20,Clear,27.7,29.9,0.1,1,5,48.0,36.9,83.5,112,2024-06-22 07:39,51
FL006359,United,Domestic,A321,CCU,BOM,Contact,2024-09-02 14:45,2024-09-02 15:43,58,2024-09-02 15:15,4,16,22,21,10,10,5,11619,12.2,2,0,1,7,7,6.7,84.9,3,30.0,91.2,9,Storm,1.7,74.7,7.6,0,0,42.1,30.4,73.4,97,2024-09-02 16:52,39
FL006360,Qatar,International,A321,ORD,SIN,Contact,2024-03-30 16:45,2024-03-30 17:56,71,2024-03-30 16:45,0,17,13,20,12,20,10,7380,8.8,1,0,0,9,9,3.4,91.6,1,30.0,89.5,1,Clear,8.2,27.8,0.3,0,0,56.3,57.2,55.3,97,2024-03-30 18:22,26
FL006361,AI,Domestic,A321,BOM,HYD,Contact,2024-06-28 17:30,2024-06-28 18:24,54,2024-06-28 17:52,0,21,23,23,19,9,9,9841,11.1,1,0,0,9,9,4.3,79.1,1,30.0,96.1,2,Clear,8.1,24.4,0.0,0,0,49.0,46.7,46.6,81,2024-06-28 19:13,27
FL006362,SpiceJet,Domestic,B737,BOM,CCU,Contact,2024-07-13 21:00,2024-07-13 21:46,46,2024-07-13 21:08,0,16,13,14,10,12,9,7306,7.7,1,0,0,7,7,9.1,90.2,4,35.5,95.0,8,Clear,25.4,5.6,0.6,0,0,39.6,86.6,63.1,59,2024-07-13 22:07,13
FL006363,IndiGo,International,B787,DOH,HYD,Contact,2024-03-17 09:00,2024-03-17 10:48,108,2024-03-17 09:22,1,30,39,39,28,38,13,13829,12.8,2,0,0,16,13,4.5,100.0,8,56.5,99.3,15,Clear,20.3,22.2,0.6,0,0,68.1,88.5,52.2,153,2024-03-17 11:55,45
FL006364,SpiceJet,Domestic,A321,DEL,MAA,Contact,2024-09-20 14:15,2024-09-20 15:10,55,2024-09-20 14:15,2,19,21,26,18,14,5,10957,9.9,1,0,0,6,6,10.5,94.0,6,47.6,96.7,16,Clear,10.3,19.0,0.0,0,0,52.7,48.9,73.8,79,2024-09-20 15:34,24
FL006365,SpiceJet,Domestic,A321,HYD,CCU,Contact,2024-11-18 15:00,2024-11-18 15:51,51,2024-11-18 15:23,1,11,24,18,10,12,5,10424,9.9,1,0,0,7,7,7.1,94.1,6,48.4,97.0,10,Cloudy,28.7,24.1,2.5,0,0,49.6,54.1,61.6,71,2024-11-18 16:34,20
FL006366,Emirates,Domestic,B787,MAA,DEL,Contact,2024-02-07 18:00,2024-02-07 19:27,87,2024-02-07 17:53,1,31,40,38,31,18,7,10941,9.9,1,0,1,12,12,2.8,85.5,7,57.7,96.1,17,Clear,19.4,30.0,0.0,0,0,84.1,53.2,81.8,154,2024-02-07 20:27,67
FL006367,SpiceJet,International,B787,BOM,DEL,Contact,2024-12-15 22:15,2024-12-16 00:05,110,2024-12-15 22:05,2,40,32,49,27,37,15,17965,15.1,2,0,1,14,14,8.5,89.1,2,30.0,95.1,5,Clear,23.3,29.6,0.0,0,0,77.7,62.2,61.9,173,2024-12-16 00:58,63
FL006368,IndiGo,Domestic,A320,MAA,CCU,Contact,2024-11-15 20:30,2024-11-15 21:15,45,2024-11-15 20:45,0,17,16,19,8,5,5,10992,11.9,1,0,0,9,9,4.7,89.5,8,61.6,98.0,19,Clear,18.0,2.9,1.2,0,0,51.9,57.1,40.8,67,2024-11-15 21:52,22
FL006369,Vistara,Domestic,A321,BOM,CCU,Contact,2024-09-07 10:00,2024-09-07 10:57,57,2024-09-07 10:22,0,26,25,30,15,10,9,11791,13.1,2,0,0,5,5,8.2,87.6,4,36.8,98.3,6,Rain,4.6,38.3,1.6,1,44,52.3,66.7,50.5,158,2024-09-07 13:00,101
FL006370,British,Domestic,B787,HYD,DEL,Remote,2024-10-20 10:00,2024-10-20 11:20,80,2024-10-20 10:10,6,32,44,29,23,15,9,16226,17.8,2,0,0,14,11,5.9,100.0,8,63.1,97.7,15,Fog,0.3,4.6,4.4,1,12,76.1,57.8,76.6,178,2024-10-20 13:08,98
FL006371,Qatar,International,A320,DOH,LHR,Remote,2024-10-27 09:30,2024-10-27 10:36,66,2024-10-27 10:06,3,20,10,20,19,14,10,10727,9.6,1,1,0,9,9,4.8,85.6,8,66.1,99.5,17,Rain,6.6,39.8,4.0,0,0,37.7,56.7,65.7,116,2024-10-27 12:02,50
FL006372,IndiGo,International,A321,SIN,DEL,Contact,2024-08-30 07:00,2024-08-30 08:05,65,2024-08-30 07:03,2,17,18,24,17,19,9,10682,10.3,1,0,0,6,6,4.4,90.7,7,55.9,99.6,17,Clear,22.1,7.9,0.4,0,0,50.5,72.5,79.8,90,2024-08-30 08:33,25
FL006373,United,Domestic,A321,HYD,CCU,Contact,2024-01-15 19:45,2024-01-15 20:41,56,2024-01-15 20:12,3,25,24,28,11,9,9,9976,9.3,1,0,0,7,7,3.0,79.5,3,30.0,99.3,8,Cloudy,26.4,8.0,1.0,0,0,42.3,54.3,82.0,102,2024-01-15 21:54,46
FL006374,Lufthansa,Domestic,A320,DEL,BLR,Contact,2024-12-20 10:00,2024-12-20 10:54,54,2024-12-20 09:54,1,18,22,31,12,15,10,4792,4.1,1,0,0,12,12,3.9,89.8,4,38.7,98.0,11,Storm,1.2,63.2,8.7,0,0,43.4,73.9,86.0,93,2024-12-20 11:27,39
FL006375,IndiGo,Domestic,A320,HYD,BOM,Remote,2024-11-08 14:45,2024-11-08 15:26,41,2024-11-08 14:55,7,10,21,19,6,9,10,6941,7.4,1,0,0,7,7,1.8,80.5,1,30.0,97.8,5,Clear,20.1,21.3,0.0,0,0,43.4,58.6,90.3,88,2024-11-08 16:23,47
FL006376,AI,Domestic,A321,DEL,CCU,Remote,2024-08-19 21:45,2024-08-19 22:39,54,2024-08-19 22:08,0,22,23,22,26,8,9,6538,5.9,1,0,0,9,8,2.7,93.3,5,48.5,80.3,11,Cloudy,11.1,18.3,1.0,0,0,44.1,45.5,95.6,103,2024-08-19 23:51,49
FL006377,Singapore,Domestic,B787,MAA,HYD,Contact,2024-02-15 10:15,2024-02-15 11:36,81,2024-02-15 10:43,0,32,26,28,23,18,6,12143,10.2,1,0,0,16,13,9.6,100.0,5,43.4,96.3,13,Rain,4.4,20.7,3.1,0,0,79.5,76.4,97.0,117,2024-02-15 12:40,36
FL006378,British,Domestic,B787,HYD,BLR,Remote,2024-09-20 13:45,2024-09-20 15:12,87,2024-09-20 13:44,0,28,36,48,25,17,5,12021,14.1,2,0,0,15,15,7.8,83.1,1,30.0,99.6,2,Cloudy,11.5,16.8,1.7,1,5,84.2,67.3,79.1,140,2024-09-20 16:04,53
FL006379,United,Domestic,A330,HYD,CCU,Contact,2024-12-03 16:30,2024-12-03 17:57,87,2024-12-03 16:20,0,28,39,42,23,26,7,15768,18.9,3,0,0,14,14,5.7,84.2,5,35.3,98.8,10,Rain,6.0,29.8,2.4,1,73,84.2,53.0,58.8,198,2024-12-03 19:38,111
FL006380,Lufthansa,International,A320,HYD,DXB,Remote,2024-08-12 14:15,2024-08-12 15:11,56,2024-08-12 14:24,0,22,19,21,18,20,13,7119,6.2,1,1,1,10,9,7.7,97.5,4,32.8,88.3,10,Cloudy,26.5,18.5,2.2,0,0,44.1,66.0,64.4,132,2024-08-12 16:36,76
FL006381,Emirates,Domestic,A320,HYD,CCU,Contact,2024-12-02 20:30,2024-12-02 21:20,50,2024-12-02 20:50,5,21,12,16,9,6,8,9377,8.2,1,0,0,12,12,2.2,89.8,6,38.7,80.8,16,Cloudy,28.3,25.4,1.3,0,0,43.5,37.7,64.1,73,2024-12-02 22:03,23
FL006382,Vistara,International,B787,DEL,FRA,Contact,2024-09-05 16:15,2024-09-05 17:55,100,2024-09-05 16:05,2,29,34,35,27,25,9,16271,13.4,2,0,0,12,11,3.0,96.1,8,60.5,79.7,18,Cloudy,25.9,6.2,0.5,0,0,78.0,86.0,60.7,156,2024-09-05 18:41,56
FL006383,AI,Domestic,B737,MAA,CCU,Contact,2024-02-14 07:30,2024-02-14 08:21,51,2024-02-14 07:50,0,16,11,28,13,12,6,8126,7.5,1,0,0,9,9,6.2,81.4,4,30.0,98.1,11,Clear,25.7,19.0,0.0,0,0,46.4,68.1,69.4,74,2024-02-14 09:04,23
FL006384,IndiGo,Domestic,A321,DEL,CCU,Contact,2024-06-15 09:15,2024-06-15 10:08,53,2024-06-15 09:58,5,14,25,28,23,8,11,5737,6.5,1,0,0,11,9,5.3,100.0,6,40.9,96.1,14,Fog,2.9,1.7,4.6,0,0,44.9,52.1,77.6,105,2024-06-15 11:43,52
FL006385,SpiceJet,International,A320,LHR,ORD,Remote,2024-01-22 08:45,2024-01-22 09:52,67,2024-01-22 08:35,0,11,8,12,8,18,16,6469,6.0,1,0,0,9,9,5.3,82.3,4,31.3,84.8,12,Storm,0.8,74.5,7.8,0,0,49.1,40.0,62.9,90,2024-01-22 10:05,23
FL006386,Emirates,Domestic,A321,CCU,BOM,Contact,2024-12-11 13:00,2024-12-11 13:51,51,2024-12-11 12:50,1,25,20,31,22,10,9,8682,9.0,1,0,0,8,8,5.7,88.5,8,64.4,96.9,14,Clear,21.4,13.2,0.0,0,0,51.7,66.5,61.0,103,2024-12-11 14:33,52
FL006387,Vistara,Domestic,A321,CCU,BLR,Contact,2024-04-15 10:15,2024-04-15 11:05,50,2024-04-15 10:05,8,25,26,25,15,11,8,8341,7.1,1,0,0,10,10,5.8,81.5,6,55.2,99.0,16,Cloudy,18.3,29.9,2.8,0,0,55.5,55.6,60.6,104,2024-04-15 11:49,54
FL006388,Singapore,International,A320,SIN,BOM,Contact,2024-08-13 14:15,2024-08-13 15:12,57,2024-08-13 14:45,10,18,22,16,10,16,11,7859,7.3,1,0,1,10,10,5.2,81.6,3,30.0,99.8,7,Clear,17.3,13.9,0.0,0,0,52.1,55.0,65.6,119,2024-08-13 16:44,62
FL006389,IndiGo,Domestic,A330,BLR,BOM,Contact,2024-12-02 15:00,2024-12-02 16:29,89,2024-12-02 15:00,1,28,32,46,24,15,8,14676,15.8,2,0,0,17,17,6.3,87.8,9,76.1,97.7,20,Fog,1.5,1.6,4.8,1,6,86.9,99.5,63.9,141,2024-12-02 17:21,52
FL006390,Vistara,Domestic,A320,BLR,CCU,Remote,2024-03-23 11:15,2024-03-23 12:04,49,2024-03-23 11:13,4,21,23,29,17,11,11,7256,7.9,1,0,0,8,8,8.5,87.9,4,30.0,96.0,7,Storm,1.8,73.9,8.1,0,0,48.6,34.9,69.5,112,2024-03-23 13:05,63
FL006391,AI,Domestic,A330,MAA,DEL,Remote,2024-01-11 09:00,2024-01-11 10:25,85,2024-01-11 08:59,0,34,38,44,22,16,7,12331,13.6,2,0,0,16,16,6.0,79.0,4,35.9,92.0,12,Clear,11.3,11.9,0.6,0,0,72.9,52.0,57.1,144,2024-01-11 11:23,59
FL006392,SpiceJet,Domestic,B787,DEL,CCU,Contact,2024-11-18 08:45,2024-11-18 10:14,89,2024-11-18 09:00,6,31,38,38,29,10,7,14208,14.1,2,0,0,17,17,4.8,83.1,7,50.7,94.2,15,Storm,1.7,81.2,7.3,0,0,83.7,72.7,60.6,141,2024-11-18 11:21,52
FL006393,Singapore,International,A321,CCU,DEL,Remote,2024-05-16 13:30,2024-05-16 14:32,62,2024-05-16 13:55,4,20,11,14,14,20,17,8286,8.9,1,0,0,8,8,7.5,91.2,9,76.0,100.0,17,Cloudy,29.9,2.4,2.6,1,44,46.0,57.7,68.8,164,2024-05-16 16:39,102
FL006394,Qatar,Domestic,B777,BLR,DEL,Contact,2024-02-03 12:15,2024-02-03 13:40,85,2024-02-03 12:40,3,37,41,38,28,20,9,13945,15.7,2,0,0,16,16,9.9,77.7,4,31.1,99.1,10,Clear,15.2,13.6,0.0,0,0,86.5,67.1,59.3,148,2024-02-03 15:08,63
FL006395,United,Domestic,B777,CCU,BOM,Remote,2024-07-18 12:15,2024-07-18 13:44,89,2024-07-18 12:37,5,36,39,52,20,22,9,17015,14.8,2,1,0,15,15,3.9,85.8,4,30.0,96.8,6,Fog,2.4,4.0,5.3,0,0,87.6,97.5,60.1,172,2024-07-18 15:29,83
FL006396,IndiGo,Domestic,A320,BOM,MAA,Contact,2024-11-07 21:30,2024-11-07 22:22,52,2024-11-07 21:35,2,17,21,18,14,12,7,10133,11.6,1,0,0,7,7,3.1,86.0,2,30.0,92.4,7,Clear,8.4,18.4,0.0,0,0,53.2,60.3,72.3,67,2024-11-07 22:42,15
FL006397,Vistara,Domestic,A321,BOM,HYD,Remote,2024-02-09 14:15,2024-02-09 15:03,48,2024-02-09 14:22,1,22,23,14,14,17,8,8372,7.1,1,0,0,8,8,5.9,100.0,5,39.9,99.6,8,Clear,14.9,29.4,0.0,0,0,57.3,77.5,67.9,89,2024-02-09 15:51,41
FL006398,IndiGo,International,B737,HYD,DXB,Contact,2024-10-13 09:30,2024-10-13 10:31,61,2024-10-13 09:23,3,15,17,27,10,12,9,5457,4.8,1,0,0,10,10,4.7,86.1,6,54.2,94.3,13,Cloudy,28.9,22.9,0.0,0,0,60.4,49.0,61.3,81,2024-10-13 10:44,20
FL006399,SpiceJet,Domestic,B737,CCU,HYD,Remote,2024-10-19 12:30,2024-10-19 13:15,45,2024-10-19 12:59,3,14,25,6,13,12,7,10501,8.6,1,0,0,9,9,8.0,91.3,7,51.4,98.9,18,Cloudy,17.0,25.8,1.9,1,13,39.2,60.2,60.6,102,2024-10-19 14:41,57
FL006400,British,International,B737,BLR,DOH,Contact,2024-07-03 07:00,2024-07-03 07:59,59,2024-07-03 07:16,2,12,6,24,10,13,16,3049,2.7,1,0,0,6,6,3.4,81.4,3,30.0,96.6,6,Cloudy,11.4,15.2,1.0,1,12,50.3,32.4,75.9,82,2024-07-03 08:38,23
FL006401,Qatar,International,B737,SIN,BOM,Contact,2024-02-14 15:00,2024-02-14 16:03,63,2024-02-14 15:09,4,13,19,22,17,11,15,7381,8.0,1,1,0,9,9,1.1,89.3,10,85.4,95.8,22,Cloudy,11.6,13.5,0.0,0,0,51.8,49.8,61.3,116,2024-02-14 17:05,53
FL006402,Lufthansa,International,A321,LHR,DEL,Remote,2024-01-02 14:15,2024-01-02 15:17,62,2024-01-02 14:06,0,22,21,27,17,14,12,7461,7.9,1,0,0,8,8,6.3,88.0,1,30.0,97.6,6,Storm,1.9,63.6,9.4,0,0,51.4,85.0,85.5,117,2024-01-02 16:03,55
FL006403,IndiGo,Domestic,B737,DEL,MAA,Contact,2024-09-03 14:30,2024-09-03 15:16,46,2024-09-03 14:20,3,21,17,20,10,8,10,6418,7.0,1,0,0,11,11,8.7,94.2,5,40.3,99.5,10,Clear,8.1,2.5,0.0,0,0,50.0,56.3,63.1,86,2024-09-03 15:46,40
FL006404,Lufthansa,Domestic,A321,DEL,BLR,Remote,2024-08-12 21:15,2024-08-12 22:08,53,2024-08-12 21:05,2,20,14,17,13,13,7,11640,12.9,2,0,0,8,8,3.8,77.9,5,42.3,97.3,9,Cloudy,10.4,16.6,3.3,1,18,49.0,68.3,79.4,113,2024-08-12 22:58,60
FL006405,AI,International,B737,ORD,CCU,Contact,2024-08-06 09:30,2024-08-06 10:31,61,2024-08-06 09:45,0,19,19,19,10,21,16,5992,6.4,1,0,0,7,7,7.9,91.3,4,30.0,95.1,10,Rain,4.8,27.5,2.7,1,33,53.5,59.5,63.9,129,2024-08-06 11:54,68
FL006406,Lufthansa,International,A350,MAA,BOM,Remote,2024-05-05 12:30,2024-05-05 14:25,115,2024-05-05 12:28,0,27,37,32,22,38,13,12695,11.2,1,0,0,16,13,4.8,100.0,6,43.1,90.0,14,Clear,28.6,8.3,0.4,1,58,79.1,42.6,72.8,218,2024-05-05 16:06,103
FL006407,IndiGo,Domestic,B737,CCU,HYD,Contact,2024-06-03 12:00,2024-06-03 12:48,48,2024-06-03 12:30,1,15,17,18,5,13,9,8718,8.7,1,0,0,8,7,4.5,96.5,2,30.0,94.7,3,Clear,8.5,3.1,0.6,1,62,41.0,66.7,48.0,138,2024-06-03 14:48,90
FL006408,IndiGo,Domestic,B777,DEL,BLR,Contact,2024-11-20 18:00,2024-11-20 19:25,85,2024-11-20 17:50,0,31,35,37,27,22,6,15541,15.9,2,0,0,12,9,8.2,100.0,3,30.0,92.2,10,Fog,2.6,17.9,3.7,0,0,98.9,70.1,66.0,134,2024-11-20 20:04,49
FL006409,Vistara,Domestic,B737,MAA,HYD,Contact,2024-12-24 09:00,2024-12-24 09:52,52,2024-12-24 09:07,4,15,22,19,14,5,5,6472,5.6,1,0,0,8,8,5.1,82.4,7,66.3,97.4,18,Clear,19.5,1.2,0.0,1,5,51.7,42.7,52.7,86,2024-12-24 10:33,34
FL006410,United,International,B737,DXB,BLR,Remote,2024-02-29 14:15,2024-02-29 15:08,53,2024-02-29 14:27,2,19,19,25,17,27,7,10626,8.5,1,0,0,10,10,0.5,85.5,3,30.0,99.1,4,Fog,2.7,17.8,3.5,0,0,32.8,65.7,87.0,105,2024-02-29 16:12,52
FL006411,AI,Domestic,B737,MAA,BOM,Remote,2024-12-28 16:30,2024-12-28 17:20,50,2024-12-28 16:20,9,22,23,19,22,8,5,13530,12.7,2,0,0,8,8,6.6,83.3,4,32.4,91.9,8,Clear,22.7,9.2,0.0,0,0,36.8,56.3,69.1,102,2024-12-28 18:02,52
FL006412,SpiceJet,International,A320,DXB,BLR,Remote,2024-04-06 16:15,2024-04-06 17:09,54,2024-04-06 16:37,9,17,19,34,10,13,5,4874,4.6,1,0,0,7,7,3.7,85.4,7,57.7,93.4,12,Cloudy,21.3,25.9,1.4,1,23,45.9,69.0,80.4,153,2024-04-06 19:10,99
FL006413,British,International,A330,ORD,DXB,Remote,2024-11-29 19:30,2024-11-29 21:19,109,2024-11-29 19:33,6,25,32,45,31,33,8,13385,16.0,2,0,0,13,11,5.1,100.0,8,57.3,95.8,14,Clear,12.4,14.2,0.0,0,0,82.4,64.2,68.9,157,2024-11-29 22:10,48
FL006414,SpiceJet,International,A320,DOH,HYD,Remote,2024-11-21 16:00,2024-11-21 17:06,66,2024-11-21 15:50,2,17,19,7,16,7,12,8032,6.5,1,0,0,4,4,7.4,83.6,6,50.9,94.8,12,Cloudy,11.9,17.4,1.9,0,0,42.0,94.7,88.6,115,2024-11-21 17:45,49
FL006415,IndiGo,International,A321,HYD,BLR,Remote,2024-10-06 13:00,2024-10-06 14:14,74,2024-10-06 13:02,2,23,19,24,13,19,17,8704,9.6,1,0,0,6,6,5.9,74.7,7,56.6,89.4,14,Rain,5.4,20.3,2.2,0,0,42.9,52.6,66.2,123,2024-10-06 15:05,49
FL006416,SpiceJet,Domestic,A320,BOM,BLR,Remote,2024-08-30 17:00,2024-08-30 17:53,53,2024-08-30 17:24,0,10,13,21,17,11,8,11527,11.6,1,0,0,8,8,4.6,89.1,1,30.0,94.4,6,Rain,5.1,41.3,3.2,1,23,47.2,56.3,45.0,98,2024-08-30 19:02,45
FL006417,SpiceJet,International,A320,BLR,HYD,Remote,2024-04-09 11:00,2024-04-09 12:05,65,2024-04-09 10:54,3,20,22,20,14,13,15,7797,7.6,1,0,0,7,7,2.5,90.3,2,30.0,98.7,7,Cloudy,29.1,13.0,0.9,0,0,47.2,66.0,55.7,124,2024-04-09 12:58,59
FL006418,Lufthansa,International,B787,CCU,DOH,Remote,2024-11-22 18:45,2024-11-22 20:31,106,2024-11-22 18:35,7,28,36,42,32,34,13,15478,15.3,2,0,0,13,13,4.0,84.7,3,30.0,98.4,10,Rain,6.3,27.5,2.9,1,5,79.5,44.5,77.4,165,2024-11-22 21:20,59
FL006419,Singapore,International,A321,MAA,DEL,Contact,2024-01-28 11:15,2024-01-28 12:22,67,2024-01-28 11:05,1,23,27,26,13,15,12,8428,9.9,1,0,0,7,5,3.5,100.0,7,51.1,99.1,13,Clear,12.5,13.7,0.7,0,0,44.9,76.9,62.3,121,2024-01-28 13:06,54
FL006420,Vistara,Domestic,B787,CCU,BLR,Remote,2024-05-20 10:45,2024-05-20 12:00,75,2024-05-20 10:46,5,29,34,37,20,16,7,20968,21.0,3,0,0,15,15,8.0,80.7,9,72.1,99.4,16,Clear,29.7,18.8,0.0,0,0,81.6,54.5,66.3,144,2024-05-20 13:10,69
FL006421,United,International,A321,FRA,BOM,Contact,2024-04-22 16:15,2024-04-22 17:25,70,2024-04-22 16:34,1,22,16,22,15,31,15,10908,10.1,1,0,0,8,8,6.9,73.3,6,40.3,94.3,11,Clear,18.8,23.9,0.1,0,0,53.6,82.9,78.6,112,2024-04-22 18:26,42
FL006422,SpiceJet,Domestic,A321,MAA,DEL,Contact,2024-02-03 09:15,2024-02-03 10:05,50,2024-02-03 09:28,9,21,19,26,12,9,9,11946,11.1,1,0,1,10,10,6.8,92.0,1,30.0,99.2,2,Clear,26.6,10.0,0.0,0,0,52.5,71.0,40.2,109,2024-02-03 11:17,59
FL006423,AI,Domestic,A321,BOM,CCU,Contact,2024-07-05 11:15,2024-07-05 12:11,56,2024-07-05 11:05,1,15,27,21,14,8,7,6526,5.3,1,0,0,6,6,7.1,77.8,9,68.1,99.9,16,Cloudy,11.1,27.3,0.3,0,0,44.7,90.1,73.4,90,2024-07-05 12:35,34
FL006424,IndiGo,International,B737,DEL,DEL,Remote,2024-08-29 12:30,2024-08-29 13:32,62,2024-08-29 12:28,4,21,12,34,15,15,15,10727,9.2,1,1,0,7,5,11.6,100.0,2,30.0,97.3,6,Clear,26.8,2.1,0.6,0,0,38.7,40.4,75.0,137,2024-08-29 14:45,75
FL006425,SpiceJet,Domestic,B787,BOM,MAA,Contact,2024-03-06 10:45,2024-03-06 12:02,77,2024-03-06 11:02,4,29,29,54,25,16,7,11749,11.7,1,0,0,16,16,0.6,88.6,9,72.7,95.1,21,Fog,0.9,0.3,4.6,0,0,72.1,54.8,70.2,155,2024-03-06 13:37,78
FL006426,IndiGo,International,B737,HYD,DXB,Contact,2024-07-18 20:00,2024-07-18 20:53,53,2024-07-18 19:52,3,23,30,25,9,15,11,7031,8.4,1,0,0,10,9,7.9,99.6,3,30.0,97.2,4,Clear,11.7,24.0,0.2,1,7,44.8,60.2,85.0,128,2024-07-18 22:00,75
FL006427,United,Domestic,A321,CCU,BLR,Contact,2024-12-10 11:30,2024-12-10 12:19,49,2024-12-10 11:31,1,22,16,22,11,10,7,11254,10.4,1,0,0,9,9,7.9,86.5,3,30.0,95.5,10,Clear,20.8,25.3,0.4,0,0,56.0,56.9,83.4,74,2024-12-10 12:45,25
FL006428,Singapore,International,A330,DEL,FRA,Contact,2024-05-18 10:15,2024-05-18 11:55,100,2024-05-18 10:05,0,35,39,52,36,25,11,14427,15.5,2,0,0,11,11,4.6,80.4,6,51.6,93.3,10,Clear,10.6,22.9,0.0,1,34,79.8,54.3,68.0,184,2024-05-18 13:09,84
FL006429,IndiGo,Domestic,A320,MAA,CCU,Contact,2024-12-27 17:00,2024-12-27 17:45,45,2024-12-27 17:06,0,22,20,25,13,7,7,12583,12.1,2,0,0,11,11,8.3,89.3,5,44.3,98.9,13,Clear,22.7,14.2,0.0,0,0,43.2,86.3,68.9,83,2024-12-27 18:29,38
FL006430,Emirates,International,B737,SIN,DOH,Contact,2024-07-27 11:15,2024-07-27 12:21,66,2024-07-27 11:26,0,17,16,25,19,19,14,6916,6.5,1,0,0,6,6,7.1,86.8,3,30.0,97.2,4,Clear,14.7,15.6,0.1,0,0,46.9,76.0,51.3,104,2024-07-27 13:10,38
FL006431,Singapore,Domestic,A321,BOM,BLR,Contact,2024-06-09 09:30,2024-06-09 10:18,48,2024-06-09 10:03,4,22,22,20,17,8,7,9972,10.2,1,0,0,13,13,7.8,93.6,8,58.8,97.0,19,Rain,7.4,23.1,2.3,1,61,50.2,71.6,66.3,153,2024-06-09 12:36,105
FL006432,United,International,A320,ORD,HYD,Contact,2024-10-11 16:30,2024-10-11 17:34,64,2024-10-11 16:39,1,17,14,27,29,18,16,8318,9.7,1,0,0,8,5,4.9,100.0,5,34.0,97.3,8,Clear,8.6,12.5,1.3,0,0,48.0,88.0,69.2,123,2024-10-11 18:42,59
FL006433,Lufthansa,International,A321,BLR,BLR,Contact,2024-03-14 16:00,2024-03-14 17:07,67,2024-03-14 16:12,1,20,20,34,14,21,8,6748,6.4,1,0,0,11,11,7.6,83.7,6,48.6,80.9,11,Clear,9.6,17.6,1.2,0,0,42.8,52.3,72.8,106,2024-03-14 17:58,39
FL006434,Vistara,Domestic,A320,BLR,CCU,Contact,2024-01-16 11:45,2024-01-16 12:25,40,2024-01-16 11:55,0,15,19,14,10,9,10,6396,5.8,1,0,0,8,6,2.9,100.0,8,68.0,98.5,17,Rain,4.3,48.5,4.3,0,0,49.2,82.3,71.4,86,2024-01-16 13:21,46
FL006435,Singapore,Domestic,A350,CCU,BLR,Contact,2024-05-08 10:30,2024-05-08 12:01,91,2024-05-08 10:30,0,29,43,42,28,21,9,15605,17.6,2,0,0,14,14,5.4,93.3,1,30.0,93.8,5,Cloudy,13.7,20.7,1.6,0,0,92.0,47.1,66.5,136,2024-05-08 12:46,45
FL006436,Vistara,International,B737,BLR,MAA,Contact,2024-03-04 13:00,2024-03-04 13:59,59,2024-03-04 13:09,1,17,19,29,18,13,11,8114,9.1,1,0,0,10,9,7.4,98.7,7,57.0,96.5,15,Storm,0.7,60.8,9.7,0,0,44.0,57.7,87.0,113,2024-03-04 15:02,54
